"N.ASIG";"S.ASIG";"P.MAT";"P.LEN";"P.NEM";"PTU";"PROM.EM";"BECA.ARAN";"BECA.MANT"
4,4;"A";643,250127333929;514,67420108941;650,318490769886;695,808915731955;6,53025750666857;23,67;0
4,3;"A";649,690708185523;524,955084551951;688,226068422443;694,219096384216;5,60063742101192;2,2;200
3,3;"R";635,678627709742;680,23359714855;734,296660292226;634,506897172073;5,74560822732747;93,25;300
5,3;"A";746,725114323053;638,776782539944;626,38125922164;625,269284582742;6,11511954963207;71,95;300
6,3;"A";755,728736637405;485,04195362138;464,441651847443;525,359384021799;5,52092313729227;72,84;250
5,2;"A";734,316758693554;505,306448232308;768,127277605506;557,901596514635;5,59610011354089;54,86;350
3,8;"R";684,998222995398;607,243556018843;505,320852355761;594,451370305657;5,85264479778707;46,56;400
4,3;"A";638,254717059039;607,349772104472;659,933548892122;609,11332416707;5,57258803136647;3,03;0
5,1;"A";707,038687271929;501,147364807125;670,831064189711;588,801362646684;6,36265234947205;94,15;400
3,9;"R";669,969991497339;589,101554111204;686,063903574255;610,395914381632;5,48384369276464;31,66;0
3,9;"R";645,959309058562;553,334714771383;634,846103045312;670,261813572111;6,61178570389748;73,33;400
4,2;"A";709,939408174603;649,613288016048;573,338547180345;526,139218787781;5,51809769123793;80,8;350
4,8;"A";671,562174105051;548,015543643462;702,8330504269;606,625068259692;5,83422231189907;51,29;150
5;"A";631,868943066016;535,612556079999;708,919522930188;634,51413901355;5,66146516986191;91,83;400
5,4;"A";721,202322243371;517,212219567822;563,337078899147;645,64811082507;5,90308415107429;30,73;150
5,6;"A";679,042355768235;512,21453500679;594,95580982845;665,093282370073;6,6940273117274;56,13;350
3,5;"R";635,737550696958;589,055089581167;674,08040326175;539,718482967426;5,87984452806413;43,11;0
4,4;"A";690,427769264575;609,669045292545;514,151677641565;507,345371254541;6,2415239520371;58,03;100
5,4;"A";718,973726048726;509,005639383255;525,548323330689;637,100328934195;5,54161954298615;95,48;350
6,4;"A";711,622160945596;427,646435689763;412,438166016297;709,627410976161;5,99954821616411;0,73;100
4,7;"A";692,906622183848;556,82408696867;579,67416271729;644,350339612959;5,52174158208072;19,56;350
4,2;"A";648,103441048364;519,472751466069;545,267968267947;622,916597759215;5,90783278383315;77,26;250
4;"A";639,764465923343;579,377775889809;646,870135994111;622,928019751567;6,16854695528746;25,35;200
5,7;"A";676,67577754394;457,080060196089;569,128836106335;688,559249475904;5,96499906145036;90,64;200
5;"A";665,680712244243;545,042152898667;706,339741158772;598,709248173998;5,9484440933913;9,18;200
4,5;"A";637,616697764538;577,207545290284;471,91002117165;616,918556291514;5,64303632676601;89,44;300
4,7;"A";642,346398535411;537,035681501747;666,943602760484;573,969601125909;5,5938894815743;23,9;0
4;"A";634,661838558526;572,773523041489;520,125226401207;524,076267962605;5,89397130422294;63,93;250
4,3;"A";692,839126232068;563,700944245954;592,966268889815;582,579910572683;6,2973321583122;24,83;400
4,4;"A";699,070998272487;596,952241124561;546,664271517477;631,898461377637;5,51356401592493;20,6;400
4,1;"A";672,347750631749;615,966754347878;585,919428598237;669,410870321909;6,50777129791677;80,29;200
5,8;"A";750,668705206159;537,208289214616;565,849861189847;604,099323861411;5,93357100524008;8,51;50
3,8;"R";658,437169329516;714,101285458648;664,25278975845;522,674514484131;5,73280405849218;31,28;200
5,2;"A";747,580496679118;576,881181364857;603,943165138628;578,151472953153;6,07059755548835;17,97;150
6,1;"A";716,057977234896;509,293662956117;683,103129710038;612,872301624161;5,60190096981823;78,89;300
2,8;"R";602,366567273674;637,069049809249;652,289835092596;653,037882316199;5,27197487875819;54,84;200
4,9;"A";716,505548701029;593,881516855871;518,476452676662;582,77733876018;6,19538985528052;20,21;50
4,9;"A";668,099941940657;539,41069558214;627,085997831448;645,498048090281;5,57256755046546;54,82;350
4;"A";660,832512660562;543,185570541704;584,46311560318;687,60262699251;5,92351260110736;77,02;300
4,5;"A";681,897457431234;594,768103238286;656,022608132385;658,712795283652;5,27901231870055;20,69;100
4,6;"A";680,571786812474;579,350585750948;651,924460449411;666,685354696901;6,61069616414607;33,94;100
5,1;"A";669,389511448528;524,423590641758;685,416492228832;642,085969801306;5,91484076045454;54,58;300
5,6;"A";729,528006760393;571,76769504439;657,362422858297;667,617736923528;5,21910530366004;8,63;400
5,2;"A";667,9281770876;460,009768240526;538,72176814325;631,779797047328;6,62210212051868;61,73;200
5,9;"A";718,656560944707;549,711696816414;525,394292156288;633,258891628001;5,95043251998723;63,82;0
3,8;"R";620,127697827583;629,810449073895;606,157913798274;705,723997163069;5,55828766860068;9,95;350
4,5;"A";697,201872045745;616,283501413497;535,731777139175;462,548943549275;5,97715573273599;52,93;100
4,1;"A";666,738945130418;573,140940662515;584,044084456888;618,179333807803;5,828063319996;43,71;250
4,3;"A";664,848900931229;576,02259677402;432,433590855507;539,118864849321;6,3837109092623;95,66;50
4,3;"A";691,816549057688;636,132800067646;698,237362397934;485,42917139479;5,6971743773669;77,96;0
4,3;"A";599,730168503655;572,223423739385;726,762101303974;584,219409066102;5,47412065304816;52,6;400
4,6;"A";721,026988165596;589,213982586294;517,377907889933;642,712707626717;5,69206756055355;59,99;0
4,5;"A";694,124309899388;561,3868166037;624,62567361245;560,956511019894;6,17362391278148;74,6;300
3,5;"R";631,944629644747;542,14212038686;685,234459333586;609,87578029065;6,05731798298657;46,48;300
3,8;"R";691,944242094839;622,166983799948;685,189954982218;479,235078342095;5,24380115494132;69,76;300
3,3;"R";623,071547170544;564,827497607517;551,125907881307;512,658652350245;6,54823376648128;53,76;300
5,6;"A";728,76083750457;597,858943045453;596,864975944926;542,359027831784;6,55464267730713;64,01;100
3,5;"R";660,82528472744;610,468970288695;644,609835701495;594,929080823773;5,91360585130751;36,78;250
3,9;"R";689,658476654395;613,08256602954;589,070936603776;666,960343634404;6,46235949546099;96,08;250
4,6;"A";712,429087511233;539,045770769218;621,478947957968;543,078102750271;6,01163243316114;8,44;150
5;"A";677,678814667574;528,489103750479;626,258765881405;682,09569981217;6,35686376094818;6,36;400
3,9;"R";661,592792967744;645,051140595744;804,960485966445;590,479291862347;5,32619595937431;87,72;300
4,1;"A";653,067075299948;579,444541264007;492,152484387189;586,999732525391;5,81004294939339;36,21;0
4,6;"A";719,777176844618;589,616182464206;550,634905239684;395,574566714759;5,36402530372143;36,33;250
3,9;"R";658,376808129997;620,538659014409;562,70178498983;699,697110587934;6,05312195122242;88,41;50
4,5;"A";676,62757077129;570,2422514964;617,010254600401;589,806689842266;5,89359803572297;25,65;250
2,9;"R";662,782437348573;661,672467301787;757,615231468127;514,213653379573;6,03216707929969;23,31;350
5,2;"A";696,499162987738;499,293611634715;590,252547353478;547,464346007368;5,77170976959169;3,45;250
5,1;"A";699,013963779542;568,30654492444;700,598800342493;658,767069664294;5,89110199064016;16,95;200
6;"A";743,371558934272;508,575403736262;650,938849834859;692,424078435204;6,47192116007209;4,57;350
4,5;"A";651,307541931641;545,071666220926;685,158058083383;580,812841773142;6,28102415800095;12,55;300
4,3;"A";699,684243179132;598,770894289721;584,963343721564;512,652891654086;5,39865775555372;21,77;100
4,8;"A";665,268055573437;581,541743508855;638,922629104489;659,495184544171;6,27135782763362;91,4;200
4,8;"A";664,776824692388;508,297968660174;517,111404384887;656,855493549328;5,21914848908782;78,62;200
4,2;"A";669,95526218889;625,134726573942;510,844127661561;552,359842063811;5,93899356052279;54,25;0
3,8;"R";619,519529507136;625,745741219539;715,632729082092;665,05757784294;6,62235803753138;90,2;150
4,9;"A";690,438966411749;510,726130454095;665,410680004177;609,467825941037;6,28026331178844;73,52;200
4,6;"A";671,986273390599;565,584310725581;584,502462795812;577,415288777232;5,89112037420273;17,47;300
6;"A";756,681035978288;501,818489331365;638,8835589803;499,213473950311;5,45037322491407;21,88;50
4,7;"A";676,12842794996;612,36621694358;558,402159971784;679,124106888125;6,64605241529644;75,63;400
5;"A";683,03811807196;544,061076455916;675,608330510725;596,628812345341;5,90158973261714;60,38;400
4,4;"A";678,292696943349;620,262630407811;629,88464621168;729,159792357137;6,25007383190095;6,77;250
3,1;"R";606,272593146758;589,49547845009;680,206244793561;639,359793126855;5,27830953188241;57,33;0
5,4;"A";691,380700470082;544,913043330238;506,613216119574;548,439940449315;5,41590485349298;29,09;250
3,9;"R";623,81918005345;565,499346846702;539,44272172891;638,658381955136;6,44403220675886;78,44;300
3,6;"R";697,187851209748;601,456592023483;591,205403484135;544,590506278316;5,80884840637445;11,27;200
4;"A";641,460601441422;555,018214476525;655,772686359014;642,798609914472;5,88100822083652;60,03;100
6,3;"A";706,481921714517;440,388948139382;694,367684248987;574,46421491586;6,58300879821181;64,55;200
2,5;"R";610,878216929701;658,887510342348;595,626999116062;617,503928261113;5,53361111916602;57,82;250
3,8;"R";673,413105759013;611,955572120674;704,366482445864;658,061574967638;5,99172166921198;28,24;200
3,5;"R";655,163220747165;661,083182830697;520,195429102156;604,693606050895;6,68195660188794;81,37;250
5,5;"A";728,542148521154;494,856329961732;527,337145627157;640,927963617362;5,22082548253238;92,25;150
5;"A";736,404407323896;593,59704668652;600,651009797228;531,664622392443;5,53234138451517;71,72;50
4,7;"A";713,405487714814;516,617142207016;595,748356154801;521,822979357999;6,32028535790741;98,36;250
4,7;"A";666,654284725237;513,291527497675;611,651684854179;574,253493001166;6,47662119120359;58,2;350
6,7;"A";781,050473988833;492,172557535947;631,731477782525;573,354883018471;5,48804172985256;29,33;150
4,5;"A";753,88803320477;635,276736442856;554,866922243601;655,542512462244;5,9532606408;54,08;100
4,6;"A";685,47689346858;606,447258840354;622,266937295985;670,839094678363;6,42328487709165;11,11;300
4,2;"A";702,783012204627;577,620586381306;730,075293971873;646,17159291096;5,53379538245499;64,82;0
3,6;"R";676,740050926006;626,6053300499;577,128164074908;574,425414858997;6,52585864551365;3,05;400
5,1;"A";724,231745059529;547,23674826023;578,227571778031;547,700355909657;5,61972650699317;24,49;350
5,3;"A";741,958779597385;582,797750536008;660,08107263438;628,817638456843;5,58551464155316;16,3;0
4,9;"A";739,908556656512;578,836130805718;622,944549425818;491,526048468283;6,02280731275678;67,45;150
4,1;"A";668,145584426804;633,89139983359;541,251796383538;678,422128087851;5,91257477216423;26,7;200
5,5;"A";689,209602939218;545,216674996598;738,324059795121;637,442141097092;6,74045780301094;10,14;250
3,8;"R";643,615392037755;534,812699535926;443,094943164074;591,393055789685;6,46943581402302;90,61;0
5,5;"A";681,215856001487;510,741638773312;583,36628250403;657,183100521933;5,774459335953;36,37;350
5,3;"A";711,968759337472;595,295297784194;623,628123781232;638,668467694471;6,54715535417199;23,09;350
3,3;"R";641,024709050315;637,224632454839;578,486245960792;643,60936310008;6,59862901344895;47,28;50
5;"A";729,754208366547;513,932632401822;546,49069739589;654,58852473401;5,83540796041489;21,28;50
5;"A";706,585529149863;567,630752929652;614,021685692925;580,479475690389;6,40312537737191;95,31;150
4,3;"A";637,350857149203;562,443544448597;515,391916855808;517,234925568557;6,61220332607627;63,6;350
3,4;"R";648,279818761151;648,232949313953;490,287330109089;665,122197765443;5,35469758324325;50,78;350
4,2;"A";639,797366122805;505,700578324735;652,425849183836;679,745605274747;5,83869215920568;69,18;200
4,4;"A";674,544826011029;606,454218667137;598,909036027513;515,028989685325;5,83856110945344;65,12;200
3,6;"R";698,748908175746;646,39600505574;621,671626694499;602,708890885917;6,53667968921363;55,95;0
5,4;"A";699,81861530498;560,02974194461;686,558218318129;598,269455237732;5,55889925993979;70,51;350
4,1;"A";677,157843026917;595,945908121791;644,411130117289;608,524248069596;5,69501145891845;59,75;100
3,9;"R";649,974566395191;566,525558411764;632,598903080972;652,637290582732;5,88492227941751;84,04;400
3,9;"R";655,656234635751;591,609004835628;569,359803671341;567,925376112863;5,9353757403791;71,68;0
4,5;"A";692,837807013525;529,985212494759;709,473617133429;670,139478237624;6,68048456721008;29,6;250
5,2;"A";683,874886206109;539,873793889053;437,382556397817;575,199033228929;5,7893008813262;13,54;200
6,1;"A";757,016308391392;490,919118420653;617,797064492894;520,57037928639;6,14850735589862;47,12;100
3,7;"R";689,562727611379;639,746937990036;513,567536213747;638,884904658987;6,14111529327929;38,43;0
5,8;"A";753,052166872226;573,207696416678;559,328832723138;594,736283034024;6,69022995978594;57,83;100
5,4;"A";720,587703569173;579,397545200664;650,348047122329;573,171716598771;6,27000926323235;38,1;50
4,2;"A";639,131034452057;568,864836757108;491,510666205607;658,599410683126;6,71123384162784;65,31;350
4,6;"A";670,523238781156;603,392013396303;550,797036618529;617,396299182771;5,86657880805433;12,6;200
4,5;"A";704,96842767655;697,627627549256;561,88200165036;578,359977143476;5,24936518706381;37,22;400
4,6;"A";674,759540561869;527,247964017803;708,0026739874;605,5398723458;6,37145395949483;12,66;400
5,4;"A";748,432031028718;547,762645297881;497,694704332447;498,983667057575;6,63949301093817;49,15;250
4,9;"A";726,526983675832;643,958674512615;709,891862418447;596,156486900201;5,37635629177093;0,44;0
5,5;"A";685,6491588699;466,648510434674;522,578701665814;600,198076440578;5,72814565002918;26,59;350
5,4;"A";732,055111055278;570,282738442664;764,06315084911;641,195485790632;5,2890996567905;66,18;300
4,4;"A";736,172690894946;649,189690969959;614,134678205934;608,542965070704;5,78415546752512;68,41;150
4,6;"A";683,215981617691;523,381263474071;522,462130469376;660,618369295576;5,40525506064296;24,52;50
5,2;"A";735,206049061986;592,683286369572;664,585911304511;668,723409621367;6,43380873464048;12,99;100
4,8;"A";677,497449971876;581,944078851964;476,934398274484;615,772332189219;6,46777883842587;88,52;400
4,3;"A";663,964057531543;610,966327693906;603,674894500663;559,135846010962;5,93787687458098;98,18;400
4,9;"A";721,090422018959;590,467892917711;694,696306638322;611,591780688986;5,26765534505248;61,14;100
5,4;"A";695,95533538761;479,585862671295;611,104948104943;569,914629416664;5,6393730416894;77,9;350
4,9;"A";667,020862563107;543,038133572344;735,118123617535;616,887172143249;6,35193684101105;14,69;250
4,5;"A";680,658628827352;586,889708059208;601,790385616728;628,150200197499;5,93616631925106;11,55;0
3,9;"R";645,834935688836;602,852784169428;611,052032536844;541,778956278604;6,57676237598062;64,4;400
3,8;"R";625,271764149327;542,234905129762;532,929744653481;604,527704194513;6,79965863376856;70,53;250
4,9;"A";679,217555604768;531,132499467801;638,892911613255;553,089615129266;6,77784588970244;89,56;300
4,9;"A";726,58866792155;606,303116399542;652,158097489739;741,407479783046;6,56711926870048;31,31;300
5,2;"A";714,928737883873;534,630190838469;600,184029598785;654,28596821994;6,16764648035169;3,09;100
4,9;"A";714,928781605001;576,535669162225;640,075873402074;628,487215759821;6,37644065432251;94,05;150
3,7;"R";702,937638966754;667,572287177437;579,212530590797;601,063203729613;5,3055014140904;49,96;0
5,3;"A";696,416624585114;564,220742017084;718,052289321525;463,62720005709;6,7949169781059;84,08;100
3,4;"R";614,526297556971;587,497500622048;556,999051399649;597,545531235987;6,51481079384685;75,84;400
5,1;"A";665,344429838928;543,149007225107;727,905449330667;625,575917990634;6,51469220630825;69,24;300
3,8;"R";671,164815180816;598,861021879165;576,632486205433;656,059744392509;6,51706968173385;81,65;150
4,2;"A";701,040941723081;608,213271364703;565,020281806528;708,157353426531;5,57898912616074;3,78;150
3,6;"R";612,056849572346;510,332894264127;638,454560863866;557,905625498635;5,22126133069396;2,31;250
5,5;"A";692,882140192926;533,813719760747;634,772729355914;540,437461336665;5,96790059283376;65,13;0
4,1;"A";672,517199881662;603,8145842664;476,320741648277;491,934218447298;5,70048999898136;76,49;100
5,6;"A";725,71300127271;570,733525691108;520,448872478789;504,023653544212;5,55659076049924;59,84;200
4,6;"A";728,58263802805;563,535559283858;580,142014936497;703,866034905806;5,70034015737474;1,14;200
4,6;"A";715,921792373299;575,145229905351;586,453858645547;684,515927202291;5,4044569760561;0,83;250
4,1;"A";670,984349103965;601,834347665434;589,821956190816;618,812437573217;5,3592415895313;71,99;150
5,8;"A";777,225477780087;517,633900856169;655,771479202346;573,870024543319;6,73975366204977;36,37;100
3,7;"R";633,224279931872;643,900742203702;662,313859539313;716,477485606647;6,57680686190724;37,23;0
3,4;"R";650,898279833042;689,631134385028;565,313940090599;670,595965481563;6,07820628471673;44,34;200
4,8;"A";684,601681774246;595,886173246513;660,229391366658;627,287467512364;5,77359976731241;41,08;100
5,5;"A";742,382475983137;552,249950363876;678,978046879341;588,170937871536;5,35295293666422;63,94;300
3,9;"R";629,320419117699;628,102298799468;678,563373695413;467,303153913881;5,88239219374955;37,47;200
5,7;"A";745,131766657093;508,27181702205;603,68860806996;668,565521319683;5,43887032866478;16,38;100
3,8;"R";656,816831090399;600,25520602626;592,97992385804;550,727424760911;5,21075433455408;1,48;50
5,1;"A";685,810821895976;456,593960847283;554,539372639779;594,26503376242;6,19988705664873;19,33;300
4,2;"A";710,322698259215;542,049574002798;544,965014290862;638,162356995907;6,20800605490804;98,39;50
5,3;"A";701,481133164193;502,953049177731;577,994710579802;612,73022544545;5,41085030771792;32,51;0
3,3;"R";683,100755166789;669,077450401282;622,282496015039;576,229950465454;6,73903917372227;25,08;200
5,5;"A";673,014194111503;512,00046782541;588,552849679767;547,218295506712;5,37229089215398;82,89;400
5,6;"A";700,999902950517;503,494445478965;593,326914183755;611,631471277799;5,8361632026732;18,08;100
5,2;"A";678,132783329712;542,583542244264;595,572582449632;613,670327688828;6,08769238032401;49,48;150
4,1;"A";659,788115734221;597,298626342162;667,495984948782;601,299128962077;5,60533539839089;78,84;250
5,6;"A";707,160732070455;501,929393700252;595,224135399299;795,689347196361;5,4119613699615;46,08;250
5,2;"A";713,9868548339;549,149183168224;499,669740743701;665,363205831973;5,97791856452823;14,46;150
4,2;"A";651,425727028027;586,088256733463;707,081623206792;633,841490938748;6,10838494077325;2;250
3,8;"R";661,994035908153;684,97062019501;567,978615610135;571,566685464062;6,40443983674049;31,19;350
5,9;"A";712,15698952979;461,680882461996;649,196222656121;655,473970206111;5,48272111676633;17,96;250
4,6;"A";696,892861026693;643,262276881876;564,5930490711;626,496939664814;6,35182789303362;96,67;400
4;"A";666,549707201314;555,173048868578;636,068831909903;647,52104086873;6,37095089741051;84,41;400
4,2;"A";719,967700692678;659,919444448603;694,914057075293;497,996534351223;6,70258698537946;51,43;400
3,9;"R";742,125705870163;666,973902623743;610,239365336222;573,324076870672;6,40915333479643;92,36;300
5,6;"A";704,801323869974;518,554357578243;501,782926502915;655,437558943154;6,79893042184412;58,68;150
5,5;"A";743,364334470501;575,164830319232;637,517468942075;630,726785856792;6,10207330025733;28,27;0
4;"A";634,386300413321;578,754436699572;492,37145485611;509,220802739755;6,49552116282284;3,5;400
3,3;"R";620,063638798498;619,326044772586;673,746807212798;631,162898917364;5,86877656616271;4,23;150
4,1;"A";672,613265353658;662,980749549374;754,927872394798;601,474959784791;6,15423342362046;58,34;100
6,3;"A";794,289835917041;512,780240199834;617,46893445036;515,829348165357;5,30636688955128;84,75;350
4;"A";621,861193277227;510,936579460121;594,376616218002;709,77307418335;5,46431965343654;8,78;200
5,2;"A";656,555740619322;554,558387141664;621,806486553042;612,001032894029;6,65501765161753;33,64;200
5,1;"A";716,142060631762;559,580945776162;751,582361967607;518,767694138211;6,65772742256522;85,68;400
3,6;"R";580,401858590587;525,580385601657;580,489551850386;690,078312753099;5,40836516618729;5,46;150
4,6;"A";658,463495708788;627,712819120587;600,964327663625;598,136816122725;6,76939178556204;76,99;100
4;"A";642,463504328241;509,104221806574;703,151618346079;532,195461105659;6,7401478625834;57,77;150
3,4;"R";634,66930141236;624,133093717947;600,210553035728;645,625485354855;6,34346988648176;21,69;0
5,1;"A";682,186720425196;570,267864196695;613,50758626628;557,311674851005;6,22018220834434;85,57;50
4,6;"A";731,192350109242;616,618522076208;563,833223495226;732,278293534632;6,52494602426887;3,3;200
5,2;"A";679,393166802477;535,302090504117;551,04084002278;711,031453186354;6,28799828067422;79,53;100
3,5;"R";672,047179562281;673,942175685495;621,562073819194;547,768328909445;6,64672349616885;79,17;100
4,1;"A";698,642007204538;640,757294224902;678,907490308867;558,501015444121;6,33693180903792;91,87;300
4,5;"A";709,017577037552;623,616549697178;621,320118410781;610,916784069804;5,49000227972865;26,43;300
4;"A";647,822231575953;550,993841123381;637,09665965559;526,5672938232;5,35845239497721;27,98;150
4,8;"A";654,697357229954;556,013612305319;538,122268426705;675,798333764982;6,29516908116639;17,24;100
5,3;"A";701,472703661773;546,541714507112;706,757992840642;568,255564830924;5,37605550922453;59,04;100
4,5;"A";684,756375321676;613,640458169035;627,911568119353;551,362745548951;6,24371575750411;29,07;0
5;"A";710,030112382846;556,447094387134;596,484374486627;529,68662852159;6,46788426078856;16,96;0
3,2;"R";625,814630879469;599,305511807196;561,526535033031;600,248548143373;5,80907405391335;13,16;50
4,6;"A";664,721745417188;568,410267142491;694,010998626493;520,592435875741;5,8117752507329;60,28;350
2,5;"R";602,850216276699;744,092640328975;603,160114845826;609,112168900339;5,75325817056;63,76;200
4,2;"A";640,063194525955;563,074693596086;471,179047773693;558,212610963136;6,63827489688993;42,22;50
3,6;"R";590,644731504675;545,147448780653;454,207956626458;496,027288134518;6,21650430001318;84,82;50
3,5;"R";637,5122267185;596,411626714957;711,019548510005;510,014545958693;6,00373348817229;26,87;250
3,7;"R";728,640729484794;680,329945322844;607,943757306339;658,543353655579;6,55878166630864;9,52;250
3,2;"R";674,132451794154;645,65255952334;643,791504764648;698,377310262652;6,20767411589622;4,49;150
4,3;"A";690,754970459012;617,790849664852;687,591302940862;708,859831130964;6,7557871799916;90,49;400
5,3;"A";737,070464716804;498,778447235762;563,891716224903;531,851436474325;5,80247805900872;54,59;250
6,2;"A";708,849006237788;457,971577065038;629,468108486044;560,163786052806;5,55413412004709;83,24;400
5,5;"A";754,966987778336;614,740071140239;612,538832664368;547,636512537027;6,36419892571867;10,63;250
5,1;"A";706,184993254008;563,97045838901;739,513205822826;570,86658359872;6,03630262985826;48,4;250
4,7;"A";750,545561050333;605,666200515684;561,301229470316;649,386973354145;5,32804672457278;76,21;200
4,9;"A";676,24718062834;490,487226284863;617,057390753797;554,411640757977;6,1314784348011;42,34;300
5,7;"A";732,606111780561;557,208784091143;721,520975746645;519,247582505273;6,1717272054404;82,51;400
4,6;"A";673,775966274607;514,074833424747;614,103168770873;705,1939258262;5,35056881643832;82,69;150
3,8;"R";606,683868395568;575,261176827569;674,352150078245;657,176617685672;5,85725849084556;90,6;250
3,2;"R";643,53869297986;626,478991637445;561,137268700869;450,607592883839;5,39644682630897;59,77;50
4,7;"A";696,808165611268;494,312844199533;566,07536325683;479,068201634788;5,48200298435986;56,11;150
3,9;"R";645,355618028056;597,11430558409;498,953613267418;503,767668602;5,76782655380666;57,48;400
4,2;"A";732,66901209342;651,780594626542;505,491576851644;621,96357173719;6,29863002039492;75,59;150
4,6;"A";682,413131900743;615,008872662636;548,961637605077;612,394460265818;6,77557619176805;40,96;0
3,3;"R";665,967724554393;685,176970241759;522,319756630214;558,768753239234;5,91544947586954;71,23;300
4,4;"A";701,161864329862;537,365381586603;515,910067476761;517,388850679264;5,64280469529331;55,57;100
4,5;"A";704,573748693614;680,377149336484;614,135960152276;698,676916498757;5,59428075179458;33,73;100
4;"A";663,944421925811;660,510582519274;572,219941234667;675,922225899387;6,05428109765053;70,74;50
2,6;"R";616,132309927198;628,92325894236;611,260000505528;646,380192876886;5,71998384892941;14,18;400
4,3;"A";687,853748703922;592,988298705193;488,790396191487;618,117590074376;6,20143496356904;7,74;200
5,4;"A";681,242217066965;474,253077481057;656,36932373991;601,785451465909;6,3797319881618;72,57;150
4;"A";628,785146914915;521,481533632026;655,061966591552;581,996824343728;5,54901676699519;69,4;350
5,1;"A";674,247295058592;505,949215682913;613,821230760017;688,911002758346;6,73704275302589;71,99;250
3,7;"R";636,890197756538;606,525179715141;419,287843421641;631,790843155919;6,58421317897737;79,7;200
5,7;"A";737,927399383631;521,768237872142;656,349131240428;525,855352340775;5,99547020420432;42,4;350
5,4;"A";692,609792959991;457,755967090353;623,945868270881;626,654202346773;5,95891998894513;24,16;250
5,1;"A";687,549141560892;554,766194114677;579,578936354262;521,751931882396;6,3181352507323;86,53;250
4;"A";678,123217657114;656,195224031715;621,258838669632;673,464259576488;5,38553372956812;0,04;200
4,3;"A";623,834642909899;565,498691601529;553,645389836069;711,083732073195;5,50681320540607;95,21;0
4,5;"A";702,580128017502;648,938210029655;509,777276987598;473,889705785481;6,22620140425861;54,84;100
3,9;"R";584,502835067339;589,493226152347;636,053561638076;503,338536666234;5,74884501099586;67,97;100
4,6;"A";722,866105414298;599,175418039382;626,542922653594;716,514157969136;5,79330248050392;89,77;50
3;"R";679,273516383745;720,095892126278;568,432516003886;528,338108946215;5,85956697203219;90,59;0
2,5;"R";655,005469985908;766,953723733473;626,808801474722;550,017023918783;5,79984110035002;15,44;350
4,8;"A";683,439555093988;563,354659469317;737,51806559261;549,881928114163;5,23022436462343;3,73;350
4,4;"A";674,844681988805;580,360921458285;510,227840721231;647,680546647957;5,81756700091064;93,87;0
4,5;"A";708,047871993398;594,619738570829;688,446487294894;564,384191338966;5,74885718785226;95,36;0
3,7;"R";602,100488481382;582,877089793611;648,56560490413;442,584668532246;6,40646749548614;0,64;250
4,5;"A";633,852155321118;496,638043302324;548,020476016296;583,252525775432;5,22265474796295;66,54;200
4,8;"A";697,187031755386;517,854660142247;608,021576779326;699,782645892005;6,18549095131457;70,53;0
4,2;"A";662,346525844488;612,541275683007;643,786654737455;652,902240154906;6,23915490582585;57,43;200
4,4;"A";701,195383214487;614,26542324472;699,277341095217;586,408061064586;6,70671969242394;39,61;250
3,5;"R";672,852696564121;634,163357216698;653,72955605605;674,759651596776;5,63463681228459;14,69;300
5,8;"A";708,529859535636;530,028755002184;621,511393264294;560,68584555519;6,0422388125211;87,51;200
5;"A";696,282775225382;603,968973386498;572,015895295054;574,984450648712;6,3081390760839;35,83;100
5,6;"A";687,137463303676;528,397099515996;615,562388144243;552,22519542061;6,54648201353848;47,29;200
4,3;"A";683,101561718432;616,173201082814;705,623105900852;584,728491073882;6,23867603503168;76,33;0
5,9;"A";706,146447641996;483,150082117239;411,189552929264;601,323019818161;6,19739917144179;73,59;150
5,2;"A";648,551401773831;483,456109998882;536,145852247104;550,948565655332;5,95087999515235;88,04;200
4,9;"A";717,790045314583;563,566944165735;639,104747757924;608,988379594696;6,72863589450717;32,43;150
2,9;"R";676,886681143784;693,357617717473;674,729875376478;625,122543125236;6,18919564262032;16,53;300
4,6;"A";705,33532279133;629,178568502932;540,340699126039;552,817644493469;5,52548028677702;27,07;400
4,5;"A";665,586908130163;573,871900792829;603,132134086318;483,172935512306;6,4216226875782;26,12;400
4,2;"A";710,776652045164;635,672572403518;574,334868531805;600,224594452263;6,27665062770247;63,7;100
4,4;"A";687,142391937527;631,935211529155;695,583228551861;699,688280105511;6,50659048371017;59,24;350
5,5;"A";748,129811479205;506,27114396267;503,580513599511;557,948868255329;6,77826690152287;47,16;50
4,9;"A";697,454295476142;652,099443715207;609,174036101866;594,364338025434;5,80970805995166;29,79;350
3,8;"R";594,318611140913;557,533505974649;673,860768478339;702,303294967646;5,50100863575935;77,31;350
4,2;"A";628,162352081106;555,363566633649;563,425427810097;672,621880311707;5,44637467600405;12,3;150
4;"A";605,391816271597;491,349273067123;659,477855579366;668,437809286343;5,23516421169043;63,32;50
3,8;"R";656,947893157921;598,92370585181;591,617166639184;514,675690648331;5,97605159059167;86,85;150
4,2;"A";665,006456732977;536,417104929377;604,689863389809;525,186782290606;5,23363478370011;43,46;200
5,3;"A";723,806145260983;580,516127694185;676,588883866533;648,649445899887;5,67376404926181;15,26;50
3,9;"R";632,745194962627;604,168692346346;552,818104639415;542,752236278417;5,24813916049898;7,76;100
4,7;"A";654,7622246368;572,308993659928;550,860004626266;559,829949359863;6,40250514596701;34,14;0
